time,high,low,close,open
2023-09-27 10:00:00+00:00:00,1619.25,1609.2,1615.46,1611.02
2023-09-27 11:00:00+00:00:00,1632.85,1615.45,1628.45,1615.46
2023-09-27 12:00:00+00:00:00,1630.25,1621.17,1622.67,1628.45
2023-09-27 13:00:00+00:00:00,1627.3,1615.94,1617.72,1622.67
2023-09-27 14:00:00+00:00:00,1619.81,1591.33,1593.59,1617.72
2023-09-27 15:00:00+00:00:00,1601.72,1592.17,1600.5,1593.59
2023-09-27 16:00:00+00:00:00,1601.98,1596.86,1597.35,1600.5
2023-09-27 17:00:00+00:00:00,1598.79,1592.54,1595.88,1597.35
2023-09-27 18:00:00+00:00:00,1595.88,1582.93,1593.26,1595.88
2023-09-27 19:00:00+00:00:00,1598.47,1592.71,1596.61,1593.26
2023-09-27 20:00:00+00:00:00,1598.8,1592.02,1593.97,1596.61
2023-09-27 21:00:00+00:00:00,1594.91,1592.72,1594.7,1593.97
2023-09-27 22:00:00+00:00:00,1597.3,1594.36,1596.93,1594.7
2023-09-27 23:00:00+00:00:00,1598.51,1593.95,1597.73,1596.93
2023-09-28 00:00:00+00:00:00,1606.07,1597.1,1602.24,1597.73
2023-09-28 01:00:00+00:00:00,1606.92,1597.86,1606.47,1602.24
2023-09-28 02:00:00+00:00:00,1614.03,1604.56,1605.12,1606.47
2023-09-28 03:00:00+00:00:00,1605.64,1602.48,1605.14,1605.12
2023-09-28 04:00:00+00:00:00,1609.61,1603.32,1608.49,1605.14
2023-09-28 05:00:00+00:00:00,1613.43,1606.2,1612.51,1608.49
2023-09-28 06:00:00+00:00:00,1617.75,1608.52,1615.63,1612.51
2023-09-28 07:00:00+00:00:00,1620.18,1615.3,1617.86,1615.63
2023-09-28 08:00:00+00:00:00,1619.13,1613.62,1616.06,1617.86
2023-09-28 09:00:00+00:00:00,1620.04,1615.9,1618.33,1616.06
2023-09-28 10:00:00+00:00:00,1635.8,1617.92,1630.82,1618.33
2023-09-28 11:00:00+00:00:00,1632.46,1619.96,1622.37,1630.82
2023-09-28 12:00:00+00:00:00,1626.8,1620.37,1621.25,1622.37
2023-09-28 13:00:00+00:00:00,1628.3,1620.84,1627.94,1621.25
2023-09-28 14:00:00+00:00:00,1646.9,1626.1,1639.7,1627.94
2023-09-28 15:00:00+00:00:00,1653.61,1636.7,1652.13,1639.7
2023-09-28 16:00:00+00:00:00,1667.83,1652.04,1655.46,1652.13
2023-09-28 17:00:00+00:00:00,1663.27,1655.43,1660.89,1655.46
2023-09-28 18:00:00+00:00:00,1665.52,1645.6,1650.27,1660.89
2023-09-28 19:00:00+00:00:00,1659.35,1648.28,1657.89,1650.27
2023-09-28 20:00:00+00:00:00,1661.43,1654.11,1656.42,1657.89
2023-09-28 21:00:00+00:00:00,1657.87,1643.88,1650.4,1656.42
2023-09-28 22:00:00+00:00:00,1653.36,1648.42,1650.51,1650.4
2023-09-28 23:00:00+00:00:00,1654.99,1649.83,1652.9,1650.51
2023-09-29 00:00:00+00:00:00,1658.42,1650.19,1653.79,1652.9
2023-09-29 01:00:00+00:00:00,1656.84,1650.63,1655.96,1653.79
2023-09-29 02:00:00+00:00:00,1658.6,1650.36,1650.91,1655.96
2023-09-29 03:00:00+00:00:00,1653.01,1648.4,1651.62,1650.91
2023-09-29 04:00:00+00:00:00,1654.33,1649.11,1654.33,1651.62
2023-09-29 05:00:00+00:00:00,1656.85,1653.53,1655.61,1654.33
2023-09-29 06:00:00+00:00:00,1661.51,1653.98,1658.89,1655.61
2023-09-29 07:00:00+00:00:00,1688.1,1657.78,1686.46,1658.89
2023-09-29 08:00:00+00:00:00,1687.01,1671.17,1671.95,1686.46
2023-09-29 09:00:00+00:00:00,1677.18,1670.05,1673.12,1671.95
2023-09-29 10:00:00+00:00:00,1675.65,1671.05,1672.79,1673.12
2023-09-29 11:00:00+00:00:00,1674.58,1666.93,1668.64,1672.79
2023-09-29 12:00:00+00:00:00,1674.67,1666.14,1673.53,1668.64
2023-09-29 13:00:00+00:00:00,1676.39,1668.68,1668.7,1673.53
2023-09-29 14:00:00+00:00:00,1683.67,1656.64,1673.03,1668.7
2023-09-29 15:00:00+00:00:00,1674.56,1666.83,1672.01,1673.03
2023-09-29 16:00:00+00:00:00,1673.1,1663.55,1666.85,1672.01
2023-09-29 17:00:00+00:00:00,1668.2,1662.24,1662.56,1666.85
2023-09-29 18:00:00+00:00:00,1667.36,1656.96,1666.35,1662.56
2023-09-29 19:00:00+00:00:00,1667.17,1663.3,1665.12,1666.35
2023-09-29 20:00:00+00:00:00,1670.12,1664.22,1668.01,1665.12
2023-09-29 21:00:00+00:00:00,1669.22,1665.74,1665.89,1668.01
2023-09-29 22:00:00+00:00:00,1668.39,1665.63,1667.03,1665.89
2023-09-29 23:00:00+00:00:00,1669.4,1665.22,1667.44,1667.03
2023-09-30 00:00:00+00:00:00,1672.4,1666.38,1671.15,1667.44
2023-09-30 01:00:00+00:00:00,1671.5,1667.07,1667.3,1671.15
2023-09-30 02:00:00+00:00:00,1670.75,1666.36,1670.62,1667.3
2023-09-30 03:00:00+00:00:00,1672.29,1669.24,1670.49,1670.62
2023-09-30 04:00:00+00:00:00,1671.37,1670.12,1670.14,1670.49
2023-09-30 05:00:00+00:00:00,1673.52,1670.14,1673.49,1670.14
2023-09-30 06:00:00+00:00:00,1675.56,1672.52,1672.74,1673.49
2023-09-30 07:00:00+00:00:00,1674.04,1671.4,1672,1672.74
2023-09-30 08:00:00+00:00:00,1674.59,1671.72,1674.41,1672
2023-09-30 09:00:00+00:00:00,1677.65,1673.93,1675.58,1674.41
2023-09-30 10:00:00+00:00:00,1676.21,1674.81,1675.89,1675.58
2023-09-30 11:00:00+00:00:00,1679.23,1674.41,1676.11,1675.89
2023-09-30 12:00:00+00:00:00,1678.45,1674.12,1674.15,1676.11
2023-09-30 13:00:00+00:00:00,1681.51,1673.1,1680.77,1674.15
2023-09-30 14:00:00+00:00:00,1686.91,1679.33,1681.56,1680.77
2023-09-30 15:00:00+00:00:00,1693.97,1680.08,1683.4,1681.56
2023-09-30 16:00:00+00:00:00,1686.42,1679.49,1681.06,1683.4
2023-09-30 17:00:00+00:00:00,1681.07,1674.4,1679.61,1681.06
2023-09-30 18:00:00+00:00:00,1680.1,1675.48,1676.98,1679.61
2023-09-30 19:00:00+00:00:00,1681.37,1675.56,1679.45,1676.98
2023-09-30 20:00:00+00:00:00,1681.16,1678.24,1680.29,1679.45
2023-09-30 21:00:00+00:00:00,1683.46,1667.69,1674.76,1680.29
2023-09-30 22:00:00+00:00:00,1677.78,1674.09,1675.07,1674.76
2023-09-30 23:00:00+00:00:00,1675.07,1669.42,1670.97,1675.07
2023-10-01 00:00:00+00:00:00,1674.94,1670.31,1674.23,1670.97
2023-10-01 01:00:00+00:00:00,1677.43,1672.7,1673.87,1674.23
2023-10-01 02:00:00+00:00:00,1674.83,1672.07,1673.79,1673.87
2023-10-01 03:00:00+00:00:00,1674.54,1672.17,1674.41,1673.79
2023-10-01 04:00:00+00:00:00,1675.59,1673.28,1675.43,1674.41
2023-10-01 05:00:00+00:00:00,1680.23,1675.23,1679.44,1675.43
2023-10-01 06:00:00+00:00:00,1680.63,1678.28,1679.08,1679.44
2023-10-01 07:00:00+00:00:00,1679.87,1677.47,1678.7,1679.08
2023-10-01 08:00:00+00:00:00,1681.37,1677.06,1679.53,1678.7
2023-10-01 09:00:00+00:00:00,1687.35,1679.44,1686.13,1679.53
2023-10-01 10:00:00+00:00:00,1691.97,1684.29,1686.57,1686.13
2023-10-01 11:00:00+00:00:00,1691.8,1684.82,1688.97,1686.57
2023-10-01 12:00:00+00:00:00,1689.43,1684.29,1687.65,1688.97
2023-10-01 13:00:00+00:00:00,1688.04,1682.98,1686.87,1687.65
2023-10-01 14:00:00+00:00:00,1691.36,1679.41,1681.53,1686.87
2023-10-01 15:00:00+00:00:00,1684.36,1681.11,1683.95,1681.53
2023-10-01 16:00:00+00:00:00,1684.56,1678.52,1679.78,1683.95
2023-10-01 17:00:00+00:00:00,1681.82,1671.14,1673.22,1679.78
2023-10-01 18:00:00+00:00:00,1676.67,1672.32,1675.92,1673.22
2023-10-01 19:00:00+00:00:00,1677.3,1674.61,1676.54,1675.92
2023-10-01 20:00:00+00:00:00,1676.9,1668.69,1674.46,1676.54
2023-10-01 21:00:00+00:00:00,1678.37,1673.73,1678.17,1674.46
2023-10-01 22:00:00+00:00:00,1756.57,1676.3,1734.23,1678.17
2023-10-01 23:00:00+00:00:00,1735.71,1724.84,1733.44,1734.23
2023-10-02 00:00:00+00:00:00,1735.28,1721.18,1724.18,1733.44
2023-10-02 01:00:00+00:00:00,1726.24,1718.69,1725.82,1724.18
2023-10-02 02:00:00+00:00:00,1728.96,1724.59,1726.97,1725.82
2023-10-02 03:00:00+00:00:00,1732.72,1725.6,1729.53,1726.97
2023-10-02 04:00:00+00:00:00,1730.12,1725.28,1726.56,1729.53
2023-10-02 05:00:00+00:00:00,1729.04,1714.74,1718.43,1726.56
2023-10-02 06:00:00+00:00:00,1725.17,1716.83,1725.16,1718.43
2023-10-02 07:00:00+00:00:00,1733.62,1723.18,1730.58,1725.16
2023-10-02 08:00:00+00:00:00,1743.65,1727.19,1734.75,1730.58
2023-10-02 09:00:00+00:00:00,1736.49,1730.51,1731.97,1734.75
2023-10-02 10:00:00+00:00:00,1733.45,1730.69,1732.02,1731.97
2023-10-02 11:00:00+00:00:00,1734.33,1725.26,1725.6,1732.02
2023-10-02 12:00:00+00:00:00,1733.74,1724.65,1730.56,1725.6
2023-10-02 13:00:00+00:00:00,1730.86,1720.2,1728.51,1730.56
2023-10-02 14:00:00+00:00:00,1728.93,1705.24,1716.68,1728.51
2023-10-02 15:00:00+00:00:00,1717.9,1688.75,1692.58,1716.68
2023-10-02 16:00:00+00:00:00,1694.12,1681.13,1686.75,1692.58
2023-10-02 17:00:00+00:00:00,1691.06,1681.99,1689.02,1686.75
2023-10-02 18:00:00+00:00:00,1692.13,1645.92,1658.7,1689.02
2023-10-02 19:00:00+00:00:00,1674.79,1650,1674.51,1658.7
2023-10-02 20:00:00+00:00:00,1674.56,1665.04,1665.61,1674.51
2023-10-02 21:00:00+00:00:00,1666.74,1638.79,1655.35,1665.61
2023-10-02 22:00:00+00:00:00,1661.8,1650.37,1661.44,1655.35
2023-10-02 23:00:00+00:00:00,1666.23,1659.35,1662.8,1661.44
2023-10-03 00:00:00+00:00:00,1666.62,1661.51,1662.4,1662.8
2023-10-03 01:00:00+00:00:00,1668.43,1660.19,1668.15,1662.4
2023-10-03 02:00:00+00:00:00,1668.2,1666.11,1667.72,1668.15
2023-10-03 03:00:00+00:00:00,1667.85,1663.8,1665.85,1667.72
2023-10-03 04:00:00+00:00:00,1667.8,1663.59,1667.38,1665.85
2023-10-03 05:00:00+00:00:00,1670.3,1664.66,1665.98,1667.38
2023-10-03 06:00:00+00:00:00,1670.57,1664.91,1669.11,1665.98
2023-10-03 07:00:00+00:00:00,1669.58,1662.23,1662.57,1669.11
2023-10-03 08:00:00+00:00:00,1667.53,1662.49,1664.52,1662.57
2023-10-03 09:00:00+00:00:00,1665.91,1659.46,1659.52,1664.52
2023-10-03 10:00:00+00:00:00,1661.25,1654.93,1659.8,1659.52
2023-10-03 11:00:00+00:00:00,1659.98,1650.12,1656.34,1659.8
2023-10-03 12:00:00+00:00:00,1658.49,1648.98,1655.99,1656.34
2023-10-03 13:00:00+00:00:00,1662.82,1653.19,1661.24,1655.99
2023-10-03 14:00:00+00:00:00,1661.25,1643.9,1648.64,1661.24
2023-10-03 15:00:00+00:00:00,1652.3,1643.97,1648.29,1648.64
2023-10-03 16:00:00+00:00:00,1653.11,1647.06,1650.94,1648.29
2023-10-03 17:00:00+00:00:00,1658.44,1650.64,1655.59,1650.94
2023-10-03 18:00:00+00:00:00,1656.47,1649.19,1649.34,1655.59
2023-10-03 19:00:00+00:00:00,1655.97,1646.79,1650.51,1649.34
2023-10-03 20:00:00+00:00:00,1659.34,1646.29,1656.87,1650.51
2023-10-03 21:00:00+00:00:00,1658.14,1654.37,1654.71,1656.87
2023-10-03 22:00:00+00:00:00,1657.84,1648.84,1657.58,1654.71
2023-10-03 23:00:00+00:00:00,1659.93,1654.6,1656.96,1657.58
2023-10-04 00:00:00+00:00:00,1657.76,1625.61,1638.56,1656.96
2023-10-04 01:00:00+00:00:00,1640.75,1634.49,1639.24,1638.56
2023-10-04 02:00:00+00:00:00,1647.17,1637.77,1642.11,1639.24
2023-10-04 03:00:00+00:00:00,1646.34,1641.31,1641.95,1642.11
2023-10-04 04:00:00+00:00:00,1642.16,1637.67,1639.33,1641.95
2023-10-04 05:00:00+00:00:00,1640.88,1636.31,1640.88,1639.33
2023-10-04 06:00:00+00:00:00,1642.29,1636.44,1642.29,1640.88
2023-10-04 07:00:00+00:00:00,1645,1641.2,1645,1642.29
2023-10-04 08:00:00+00:00:00,1648.4,1643.81,1646.42,1645
2023-10-04 09:00:00+00:00:00,1652.63,1645.48,1651.62,1646.42
2023-10-04 10:00:00+00:00:00,1652.2,1646.32,1646.54,1651.62
2023-10-04 11:00:00+00:00:00,1647.85,1645.2,1646.48,1646.54
2023-10-04 12:00:00+00:00:00,1650.17,1644.97,1646.19,1646.48
2023-10-04 13:00:00+00:00:00,1646.56,1634.14,1635.39,1646.19
2023-10-04 14:00:00+00:00:00,1637.5,1627.76,1633.68,1635.39
2023-10-04 15:00:00+00:00:00,1637.82,1631.91,1632.69,1633.68
2023-10-04 16:00:00+00:00:00,1643.04,1631.88,1637.92,1632.69
2023-10-04 17:00:00+00:00:00,1642.22,1637.26,1639.11,1637.92
2023-10-04 18:00:00+00:00:00,1644.54,1638.39,1643.93,1639.11
2023-10-04 19:00:00+00:00:00,1654.62,1638.21,1643.07,1643.93
2023-10-04 20:00:00+00:00:00,1647.76,1640.68,1642.29,1643.07
2023-10-04 21:00:00+00:00:00,1647.94,1641.77,1644.01,1642.29
2023-10-04 22:00:00+00:00:00,1649.11,1642.35,1648.48,1644.01
2023-10-04 23:00:00+00:00:00,1652.28,1646.73,1646.79,1648.48
2023-10-05 00:00:00+00:00:00,1654.85,1645.04,1650.25,1646.79
2023-10-05 01:00:00+00:00:00,1651.14,1644.37,1647.45,1650.25
2023-10-05 02:00:00+00:00:00,1647.77,1643.29,1644.28,1647.45
2023-10-05 03:00:00+00:00:00,1646.57,1642.23,1642.56,1644.28
2023-10-05 04:00:00+00:00:00,1645.07,1641.98,1645.06,1642.56
2023-10-05 05:00:00+00:00:00,1646.21,1640.41,1640.45,1645.06
2023-10-05 06:00:00+00:00:00,1641.47,1637.05,1638.41,1640.45
2023-10-05 07:00:00+00:00:00,1638.41,1632.36,1636.24,1638.41
2023-10-05 08:00:00+00:00:00,1639.46,1635.18,1638.6,1636.24
2023-10-05 09:00:00+00:00:00,1642,1637.37,1638.91,1638.6
2023-10-05 10:00:00+00:00:00,1641.65,1636.84,1641.38,1638.91
2023-10-05 11:00:00+00:00:00,1641.51,1636.65,1636.84,1641.38
2023-10-05 12:00:00+00:00:00,1637.97,1631.79,1633.92,1636.84
2023-10-05 13:00:00+00:00:00,1649.57,1633.82,1642.91,1633.92
2023-10-05 14:00:00+00:00:00,1648.23,1640.04,1642.37,1642.91
2023-10-05 15:00:00+00:00:00,1642.85,1608.96,1618.7,1642.37
2023-10-05 16:00:00+00:00:00,1621.47,1609.31,1614.27,1618.7
2023-10-05 17:00:00+00:00:00,1619.33,1609.37,1616.92,1614.27
2023-10-05 18:00:00+00:00:00,1619.23,1612.85,1617.22,1616.92
2023-10-05 19:00:00+00:00:00,1619.77,1614.99,1616.74,1617.22
2023-10-05 20:00:00+00:00:00,1619.78,1614.25,1616.68,1616.74
2023-10-05 21:00:00+00:00:00,1619.2,1614.56,1614.63,1616.68
2023-10-05 22:00:00+00:00:00,1617.85,1610.57,1615.82,1614.63
2023-10-05 23:00:00+00:00:00,1617.58,1611.17,1611.72,1615.82
2023-10-06 00:00:00+00:00:00,1617.75,1611.72,1617.17,1611.72
2023-10-06 01:00:00+00:00:00,1622.68,1616.88,1622.39,1617.17
2023-10-06 02:00:00+00:00:00,1625.3,1622.26,1623.51,1622.39
2023-10-06 03:00:00+00:00:00,1624.97,1622.3,1624.48,1623.51
2023-10-06 04:00:00+00:00:00,1624.73,1621.44,1623.1,1624.48
2023-10-06 05:00:00+00:00:00,1623.51,1619.04,1621.02,1623.1
2023-10-06 06:00:00+00:00:00,1622.58,1619.43,1622.4,1621.02
2023-10-06 07:00:00+00:00:00,1632.63,1621.76,1631.11,1622.4
2023-10-06 08:00:00+00:00:00,1637.64,1630.94,1633.62,1631.11
2023-10-06 09:00:00+00:00:00,1635.94,1632.62,1634.93,1633.62
2023-10-06 10:00:00+00:00:00,1639.7,1632.08,1632.33,1634.93
2023-10-06 11:00:00+00:00:00,1635.38,1629.49,1635.1,1632.33
2023-10-06 12:00:00+00:00:00,1635.95,1614.34,1616.14,1635.1
2023-10-06 13:00:00+00:00:00,1638.68,1612.39,1629.67,1616.14
2023-10-06 14:00:00+00:00:00,1636.44,1626.65,1634.47,1629.67
2023-10-06 15:00:00+00:00:00,1649.88,1633.34,1643.18,1634.47
2023-10-06 16:00:00+00:00:00,1645.47,1635.17,1640.49,1643.18
2023-10-06 17:00:00+00:00:00,1649.8,1637.72,1647.81,1640.49
2023-10-06 18:00:00+00:00:00,1649.59,1645.11,1647.07,1647.81
2023-10-06 19:00:00+00:00:00,1654.95,1645.84,1647.07,1647.07
2023-10-06 20:00:00+00:00:00,1649.19,1644.78,1647,1647.07
2023-10-06 21:00:00+00:00:00,1661.26,1645.76,1653.35,1647
2023-10-06 22:00:00+00:00:00,1655.81,1645.51,1645.88,1653.35
2023-10-06 23:00:00+00:00:00,1647.33,1643.73,1645.93,1645.88
2023-10-07 00:00:00+00:00:00,1648.54,1644.79,1645.35,1645.93
2023-10-07 01:00:00+00:00:00,1647.46,1642.1,1643.96,1645.35
2023-10-07 02:00:00+00:00:00,1644.93,1642.12,1642.13,1643.96
2023-10-07 03:00:00+00:00:00,1644.36,1641.39,1642.38,1642.13
2023-10-07 04:00:00+00:00:00,1644.09,1641.89,1641.95,1642.38
2023-10-07 05:00:00+00:00:00,1642.63,1640.32,1641.06,1641.95
2023-10-07 06:00:00+00:00:00,1641.07,1638.16,1638.86,1641.06
2023-10-07 07:00:00+00:00:00,1640.1,1637.21,1637.63,1638.86
2023-10-07 08:00:00+00:00:00,1644,1637.01,1643.24,1637.63
2023-10-07 09:00:00+00:00:00,1643.86,1638.98,1639.83,1643.24
2023-10-07 10:00:00+00:00:00,1641.28,1639.05,1640.75,1639.83
2023-10-07 11:00:00+00:00:00,1643.11,1638.54,1639.5,1640.75
2023-10-07 12:00:00+00:00:00,1641.25,1639.16,1640.93,1639.5
2023-10-07 13:00:00+00:00:00,1643.59,1639.25,1642.66,1640.93
2023-10-07 14:00:00+00:00:00,1643.23,1640.29,1642.93,1642.66
2023-10-07 15:00:00+00:00:00,1643.34,1636.23,1639.46,1642.93
2023-10-07 16:00:00+00:00:00,1640.44,1638.5,1638.6,1639.46
2023-10-07 17:00:00+00:00:00,1639.92,1635.38,1637.33,1638.6
2023-10-07 18:00:00+00:00:00,1637.7,1634.46,1635.85,1637.33
2023-10-07 19:00:00+00:00:00,1635.85,1631.04,1631.4,1635.85
2023-10-07 20:00:00+00:00:00,1634.08,1631.09,1634.07,1631.4
2023-10-07 21:00:00+00:00:00,1635.21,1632.19,1634.68,1634.07
2023-10-07 22:00:00+00:00:00,1636.44,1634.67,1636.18,1634.68
2023-10-07 23:00:00+00:00:00,1636.95,1634.24,1634.64,1636.18
2023-10-08 00:00:00+00:00:00,1638.98,1634.27,1637.67,1634.64
2023-10-08 01:00:00+00:00:00,1640.48,1636.07,1640.44,1637.67
2023-10-08 02:00:00+00:00:00,1642.17,1637.3,1638.32,1640.44
2023-10-08 03:00:00+00:00:00,1640.05,1636.12,1639.98,1638.32
2023-10-08 04:00:00+00:00:00,1640.62,1633.18,1634.34,1639.98
2023-10-08 05:00:00+00:00:00,1634.72,1626.79,1630.17,1634.34
2023-10-08 06:00:00+00:00:00,1631.83,1628.27,1629.05,1630.17
2023-10-08 07:00:00+00:00:00,1630.67,1627.97,1629.67,1629.05
2023-10-08 08:00:00+00:00:00,1630.02,1625.89,1629.36,1629.67
2023-10-08 09:00:00+00:00:00,1630.47,1623.55,1625.62,1629.36
2023-10-08 10:00:00+00:00:00,1626.44,1617.5,1620.14,1625.62
2023-10-08 11:00:00+00:00:00,1622.14,1617.97,1618.64,1620.14
2023-10-08 12:00:00+00:00:00,1625.02,1618,1621.9,1618.64
2023-10-08 13:00:00+00:00:00,1635.29,1619.48,1630.21,1621.9
2023-10-08 14:00:00+00:00:00,1637.65,1626.37,1634.4,1630.21
2023-10-08 15:00:00+00:00:00,1634.76,1631.3,1632.24,1634.4
2023-10-08 16:00:00+00:00:00,1635.44,1630.15,1633.68,1632.24
2023-10-08 17:00:00+00:00:00,1637.61,1632.27,1632.97,1633.68
2023-10-08 18:00:00+00:00:00,1636.55,1630.95,1636.35,1632.97
2023-10-08 19:00:00+00:00:00,1639.55,1635.39,1636.28,1636.35
2023-10-08 20:00:00+00:00:00,1638.39,1634.79,1637.11,1636.28
2023-10-08 21:00:00+00:00:00,1639.05,1633.64,1633.64,1637.11
2023-10-08 22:00:00+00:00:00,1634.73,1628.41,1631.86,1633.64
2023-10-08 23:00:00+00:00:00,1634.11,1631.03,1633.61,1631.86
2023-10-09 00:00:00+00:00:00,1634.14,1626.07,1627.44,1633.61
2023-10-09 01:00:00+00:00:00,1634.07,1624.24,1632.06,1627.44
2023-10-09 02:00:00+00:00:00,1633.72,1630.71,1632.09,1632.06
2023-10-09 03:00:00+00:00:00,1636.39,1632.07,1634.3,1632.09
2023-10-09 04:00:00+00:00:00,1635.6,1633.04,1633.25,1634.3
2023-10-09 05:00:00+00:00:00,1634.06,1628.83,1629.03,1633.25
2023-10-09 06:00:00+00:00:00,1630.3,1628.26,1629.1,1629.03
2023-10-09 07:00:00+00:00:00,1629.1,1617.99,1621.23,1629.1
2023-10-09 08:00:00+00:00:00,1622.43,1614.39,1615.1,1621.23
2023-10-09 09:00:00+00:00:00,1618.68,1588,1592.95,1615.1
2023-10-09 10:00:00+00:00:00,1599.2,1591.88,1595.97,1592.95
2023-10-09 11:00:00+00:00:00,1595.97,1586.66,1590.87,1595.97
2023-10-09 12:00:00+00:00:00,1593.84,1584.34,1587.31,1590.87
2023-10-09 13:00:00+00:00:00,1595.3,1585.8,1594.19,1587.31
2023-10-09 14:00:00+00:00:00,1597.65,1589.69,1591.55,1594.19
2023-10-09 15:00:00+00:00:00,1593.16,1585.85,1586.56,1591.55
2023-10-09 16:00:00+00:00:00,1586.95,1547.88,1569.61,1586.56
2023-10-09 17:00:00+00:00:00,1580.66,1565.63,1580.6,1569.61
2023-10-09 18:00:00+00:00:00,1586.62,1577.61,1577.84,1580.6
2023-10-09 19:00:00+00:00:00,1583.12,1577.08,1581.82,1577.84
2023-10-09 20:00:00+00:00:00,1584.03,1576.8,1576.8,1581.82
2023-10-09 21:00:00+00:00:00,1581.6,1574.55,1579.65,1576.8
2023-10-09 22:00:00+00:00:00,1581.64,1577.26,1577.5,1579.65
2023-10-09 23:00:00+00:00:00,1581.35,1577.49,1580.25,1577.5
2023-10-10 00:00:00+00:00:00,1583.72,1577.38,1578.1,1580.25
2023-10-10 01:00:00+00:00:00,1580.97,1576.51,1579.74,1578.1
2023-10-10 02:00:00+00:00:00,1591.83,1578.5,1590.04,1579.74
2023-10-10 03:00:00+00:00:00,1590.45,1585.03,1585.12,1590.04
2023-10-10 04:00:00+00:00:00,1585.64,1583.5,1583.94,1585.12
2023-10-10 05:00:00+00:00:00,1586.74,1582.89,1586.34,1583.94
2023-10-10 06:00:00+00:00:00,1590.23,1586.21,1590.04,1586.34
2023-10-10 07:00:00+00:00:00,1594.03,1589.63,1590.29,1590.04
2023-10-10 08:00:00+00:00:00,1594.87,1590.11,1590.3,1590.29
2023-10-10 09:00:00+00:00:00,1590.57,1588.25,1589.63,1590.3
2023-10-10 10:00:00+00:00:00,1590.82,1583.44,1586.23,1589.63
2023-10-10 11:00:00+00:00:00,1587.64,1578.47,1579.69,1586.23
2023-10-10 12:00:00+00:00:00,1583.66,1572.64,1574.44,1579.69
2023-10-10 13:00:00+00:00:00,1578.6,1572.38,1575.02,1574.44
2023-10-10 14:00:00+00:00:00,1588.26,1565.8,1571.95,1575.02
2023-10-10 15:00:00+00:00:00,1574.7,1564.08,1568.19,1571.95
2023-10-10 16:00:00+00:00:00,1572.99,1560.44,1566.15,1568.19
2023-10-10 17:00:00+00:00:00,1567.36,1558.13,1562.55,1566.15
2023-10-10 18:00:00+00:00:00,1565.8,1560.34,1565.43,1562.55
2023-10-10 19:00:00+00:00:00,1568.83,1561.93,1565.96,1565.43
2023-10-10 20:00:00+00:00:00,1567.44,1551.22,1559.94,1565.96
2023-10-10 21:00:00+00:00:00,1567.87,1559.19,1565.49,1559.94
2023-10-10 22:00:00+00:00:00,1569.63,1565.48,1568.27,1565.49
2023-10-10 23:00:00+00:00:00,1570.4,1566.98,1567.68,1568.27
2023-10-11 00:00:00+00:00:00,1575.47,1567.22,1574.2,1567.68
2023-10-11 01:00:00+00:00:00,1575.8,1570.74,1573.6,1574.2
2023-10-11 02:00:00+00:00:00,1574.92,1545.6,1559.4,1573.6
2023-10-11 03:00:00+00:00:00,1562.04,1556.13,1556.74,1559.4
2023-10-11 04:00:00+00:00:00,1561.73,1555.68,1560.3,1556.74
2023-10-11 05:00:00+00:00:00,1560.3,1552.33,1557.5,1560.3
2023-10-11 06:00:00+00:00:00,1558,1549.01,1556.25,1557.5
2023-10-11 07:00:00+00:00:00,1560.07,1554.38,1556.93,1556.25
2023-10-11 08:00:00+00:00:00,1564.29,1556.46,1564.27,1556.93
2023-10-11 09:00:00+00:00:00,1578.15,1563.12,1576.23,1564.27
2023-10-11 10:00:00+00:00:00,1578.37,1573.08,1576.08,1576.23
2023-10-11 11:00:00+00:00:00,1578.14,1571.7,1572.76,1576.08
2023-10-11 12:00:00+00:00:00,1576.55,1565.81,1572.5,1572.76
2023-10-11 13:00:00+00:00:00,1573.76,1566.72,1573.67,1572.5
2023-10-11 14:00:00+00:00:00,1575.88,1568.1,1570.59,1573.67
2023-10-11 15:00:00+00:00:00,1572.56,1554.3,1559.55,1570.59
2023-10-11 16:00:00+00:00:00,1561.01,1551.04,1553.79,1559.55
2023-10-11 17:00:00+00:00:00,1559.24,1549.61,1553.16,1553.79
2023-10-11 18:00:00+00:00:00,1558.5,1548.57,1557.76,1553.16
2023-10-11 19:00:00+00:00:00,1566.02,1557.03,1562.79,1557.76
2023-10-11 20:00:00+00:00:00,1564.05,1560.69,1563.7,1562.79
2023-10-11 21:00:00+00:00:00,1566.49,1561.85,1565.61,1563.7
2023-10-11 22:00:00+00:00:00,1569.04,1564.47,1565.33,1565.61
2023-10-11 23:00:00+00:00:00,1566.74,1563.92,1566.52,1565.33
2023-10-12 00:00:00+00:00:00,1566.52,1560.12,1561.35,1566.52
2023-10-12 01:00:00+00:00:00,1561.86,1557.37,1558.93,1561.35
2023-10-12 02:00:00+00:00:00,1567.96,1556.13,1565.14,1558.93
2023-10-12 03:00:00+00:00:00,1565.61,1560.05,1561.48,1565.14
2023-10-12 04:00:00+00:00:00,1563.18,1560.46,1561.07,1561.48
2023-10-12 05:00:00+00:00:00,1564.41,1557.86,1564.41,1561.07
2023-10-12 06:00:00+00:00:00,1566.6,1562.5,1562.61,1564.41
2023-10-12 07:00:00+00:00:00,1563.9,1558.63,1559.02,1562.61
2023-10-12 08:00:00+00:00:00,1560.53,1556.63,1557.45,1559.02
